Game Name,Package Name,Description,Icon URL,Category
"LogoMania: Quiz Trivia Game","com.playmania.logomania","Dive into a fun and playful journey of intellectual curiosity with the &quot;LogoMania: Quiz Trivia Game&quot;. A distinctive blend of delightful casual gaming with thought-provoking puzzles and trivia, this game lifts ordinary entertainment onto a unique platform of knowledge exploration. Immerse yourself in delightful trivia focused on logos from globally revered companies.<br><br>Take part in the captivating adventure that &quot;LogoMania: Quiz Trivia Game&quot; offers. Transcend regular logo identification and explore the intriguing narratives behind the logos of internationally adored companies. Finely curated with clever puzzles and brain-twisting questions, this game is a magnet for both trivia devotees and puzzle aficionados. Brace yourselves, trivia masters, as this quest might propel you into unforeseen challenges.<br><br>&quot;LogoMania: Quiz Trivia Game&quot; metamorphoses beyond traditional gaming. It’s a riveting experience that flexes your thinking muscles while providing endless hours of immersive amusement. Step into a cognitive playground overflowing with hearty puzzles and brain-stimulating quizzes promising engaging gameplay. Ignite a friendly rivalry amongst your circle to see who triumphs in intellectual mastery.<br><br>Engage your cerebrum with a multitude of trivia-rich quizzes and myriad puzzles interwoven around varied logos. Word game admirers, brace yourselves for an exhilarating ride! This journey is perfectly designed to stimulate your fondness for word games and brainteasers.<br><br>Unearth a vast arsenal of logos, from celebrated movie franchises and culinary brands to superhero emblems and tech titans. For added convenience, the stimulating &quot;LogoMania: Quiz Trivia Game&quot; can be enjoyed offline at any moment!<br><br>Elevate your social gatherings into an intellectual face-off. Encourage your loved ones to dive into a universe brimming with diverse logos.<br><br>Key features of the &quot;LogoMania: Quiz Trivia Game&quot;:<br><br>* A treasure trove of over 3000 logos spread across 50 incredible levels!<br>* Bonus feature: Match countries to their respective logos.<br>* Participate in daily puzzles to rack up in-game resources.<br>* Enlist help from Facebook friends for challenging rounds.<br>* Regular updates to ensure continued engagement.<br>* Dedicated hours of cerebral entertainment with a riveting logo trivia game. <br><br>&quot;LogoMania: Quiz Trivia Game&quot; is an exclusive platform constructed to challenge your intellect and fine-tune your observational abilities. Start your charismatic intellectual expedition today, and watch out for thrilling new levels!<br><br>Note: All logos in this game are copyright and/or trademark protected by their respective companies. This game utilizes only low-resolution images for identification, complying with Fair Use copyright laws.","https://play-lh.googleusercontent.com/fsBSVg_4Nym88J_yNLk-RakpZGnBDDnYVmXxs3IPwAncfyUN-YkPQ3WJi94MD2v5jUI","GAME_TRIVIA"
"BrainBreeze:Challenge","brain.breeze.challenge","Are you a pet enthusiast or a trendsetter? Do you know what the hottest thing is now?<br>Want to know what games everyone is playing now! Yes, it&#39;s this game with a plethora of unexpected questions!<br>Can you find the answer? Challenge Brain Test Game is Coming! Solve these unexpected skills, improve your IQ, smart ideas will dispel the fog of the brain, and sharpen your mind! Is it absurd to enjoy brain training games with family or friends? But it&#39;s very interesting!<br>Players who enjoy text games, puzzle games, Sudoku, quizzes, and other games must not miss out!<br>Download and enjoy the following game content:<br>Smart and tricky puzzles<br>• Interesting answers<br>Content suitable for young people: Hurry up and invite your friends and family to play together!<br>Free download<br>Exercise the brain<br>Perfect for leisure time.<br>Challenge yourself, challenge friends","https://play-lh.googleusercontent.com/sDLPIBGRmDhVxUZUuSQuUI5Jg8j9eCAiQrfOM9KaIc2gQIVNtLPZNUp2ss2E_-n139o","GAME_TRIVIA"
"Train your Brain. Memory Games","com.tellmewow.senior.memory","Stimulate your memory and have fun with memory puzzles. Brain training game by Senior Games. A complete collection of games that will help you develop your memory skills while having fun. Remember, memory training is perfect for all ages. Our game can be played by kids or seniors. Within this app for brain training you will find different games to test your capacity of retention and memory in the short and long term. Our game includes classic games like matching pairs and more innovative games.<br><br>In this brain training game, each game has different levels so you can practice gradually. In addition, you can see the score obtained in each level and visualize your progress. Ideal to stimulate the memory of older people. Brain training game.<br><br>TYPES OF GAMES FOR BRAIN TRAINING<br><br>- Find card pairs<br>- Repeat sequences<br>- Avoid obstacles and trace the right path<br>- Remember figures and numbers<br>- Memorize patterns<br>- Associate objects<br>- Memorize elements of different images<br>- Distractive games to stimulate working memory<br><br>APP FEATURES<br><br>- Daily memory training<br>- Brain training game<br>- Available in 5 languages<br>- Simple and intuitive interface<br>- Different levels for all ages<br>- Constant updates with new games<br><br>COGNITIVE STIMULATION<br><br>Senior memory games belongs to a collection of games designed to stimulate different cognitive areas in adults: Memory, Attention, Processing speed, Visuospatial Function and Coordination.<br><br>The design of these games has been carried out in collaboration with experts in neuroscience and psychiatry, with the aim of creating playful content and, in addition, serve as a complement to the treatments carried out in health centers.<br><br>ABOUT TELLMEWOW<br><br>Tellmewow is a mobile game development company specialized in easy adaptation and basic usability which makes our games ideal for the elderly or young people who simply want to play an occasional game without major complications.<br><br>If you have any suggestions for improvement or want to stay tuned about upcoming games, follow us on our social networks.","https://play-lh.googleusercontent.com/fAURM4IpQBllXhJYJXzx7HRPTB9DU9CoAA_5TnYP_HDZj2GBuwcZxVhTtXBfKwYOOOk","GAME_TRIVIA"
"Battery Charge Order","com.omg.batterychargeorder","Become a charging master in this new game. Find the right path by charging phones in order, and defeat every level.","https://play-lh.googleusercontent.com/HNf9AVkjPDjO7t8XYnWTpBliQ1I5KBA80wjZ_s-M8vR713fTAXRp5R78pmUGITpRqQ","GAME_TRIVIA"
"Quiz Journey: trivia pictures","com.gerwinsoftware.quizjourney","Quiz Journey is a 100% pictures trivia where your goal is to guess what lies behind the images! It&#39;s also the first photo quiz whose content is generated using artificial intelligence! <br><br>And we guarantee you&#39;ve NEVER seen a trivia like this: when human imagination meets the power of AI, it creates a completely wild and original general knowledge game!<br><br>So be amazed or burst out laughing at the many challenges offered by Quiz Journey! A journey is exactly what we offer you with 42 levels to explore, featuring the most unexpected photos you can imagine!<br>And since it&#39;s a trivia, you&#39;ll find answers,learn new things, and become a Trivia master! All while laughing at some of the most absurd images you&#39;ve ever seen!<br><br>Examples? A selfie of Cleopatra, a farmer growing macarons in his field, an unprecedented self-portrait by Van Gogh, Voldemort sunbathing on the beach, a dog playing a piano concerto, twisted logos, fake movie posters, celebrities turned into minions, babies, men, women, Pixar characters... and many more surprises! <br><br>Each unlocked level holds a dozen of them for you!<br><br>So enjoy the journey and have a great time!","https://play-lh.googleusercontent.com/Y4dIp7JZdcNwFuqf4TwjX-KEf9S51bwMxaZbvj8U5y9kDXc1Iy3-PEVVOXgC2hf79w","GAME_TRIVIA"
"Wonder Tile","topgame.wondertile.com","Dive into the fun of block elimination! Combine 3 identical blocks to remove them, challenge your high score, and unleash endless fun. Come showcase your elimination skills and become the king of eliminations!","https://play-lh.googleusercontent.com/MKDC0AULcOYee9vbflJPmCO0dCpeNNyoIDmJn8tn-6ee0odLyp1mKYPyUEci7WHrQl0","GAME_TRIVIA"
"General Knowledge Quiz","com.timleg.quiz","Have fun testing your expertise with this general knowledge quiz!<br>Contains thousands of questions from various categories.<br>New questions are being added weekly!<br><br>The quiz contains only general knowledge &quot;fact&quot; type of questions, no trivia questions from popular culture.<br>Thus, this game will present a true test of your level of education!<br><br>In this quiz you will find questions from the following categories:<br><br>- History<br>- Literature<br>- Science<br>- Technology<br>- Geography<br>- Arts<br>- Humanities<br>- General<br><br>This quiz gives you an endless stream of general knowledge questions.<br>The questions are hand-selected and are designed to test a wide range of your general knowledge. <br>All questions are linked to Wikipedia articles so that you can learn new things after answering.<br><br>You can track your progress with an Elo number to compare yourself to other players.<br>And if you want, you can also test your skills in matches against other players.<br><br>You can also play a version of this game on Wear OS.<br><br>App name: Endless Quiz","https://play-lh.googleusercontent.com/IXnzZTbO6XFYwVVX-R7jXBQviB4NMBEngCPU1cDBWtBf9Spcby1Uy0PQXhJ7NcuZog","GAME_TRIVIA"
"Godzilla & Kong Tag Challenge","com.rg.crazy.lava.gorilla.kaiju.tap","Monster King Kong Evoluation Rampage  through the streets and smash the city to pieces with epic monsters in the #1 3D destruction simulator game!<br><br>Take control of the epic Monster King Kong Rampage game and evolve them into an unstoppable army. Punch down buildings with city smash monster, smack down skyscrapers, crush houses to bits with angry gorilla and king kong smash everything that stands in your way.<br><br>Play this new Angry King Kong city frenzy game to turn into a ruler Kong frenzy city smasher in all irate King Kong games. Visit wonderful urban areas in frenzy city irate King Kong games and partake in furious King Kong battling games. Play irate beast city assault games for the creature assault games.<br>Monster King Kong Rampage through the streets and smash the city to pieces with epic monsters in the no.1 3D destruction simulator game!Take control of the epic Monster King Kong Rampage game and evolve them into an unstoppable army. Punch down buildings with city smash monster, smack down skyscrapers, crush houses to bits with angry gorilla and king kong smash everything that stands in your way.Gorilla City Rampage.","https://play-lh.googleusercontent.com/v15OVF8rw39KQhtUzxBTYjZ5MKdWnkP6E3p_rLNOHQ3O8qBTJdC4OvA7wNL1BExUBwBQ","GAME_TRIVIA"
"Never Have I Ever: Adult Games","dev.partygames.neverever","Most Likely To you don&#39;t know about the Party games Never Have I Ever. This is a games for both adults and group teen games. Drinking games expose lovers in couples games and timid teens in Teen games. Never Have I Ever is Ever fun to play. Whichever choice Would you rather adult the punishment or the answer to the question, It&#39;s always fun.<br>The game asks you questions. You can either answer the question or make the punishment. So that you are not Exposed, you choose to Do or Drink. Our Party Games the best Adult party. Play games for teens, couples or  with your friends!<br><br>Our group games will not leave indifferent those who are looking for + 18 games. You can throw fun Partying for your friends. Here you will find games for two, and you can also play 2 player with a friend. The game Never have I for adult as well as free couple games. Like any + 18 games, our game contains interesting questions for everyone<br><br>You can choose the sets of questions you want to play, or you can use ready-made packages for all cases<br><br>Relations.<br>There are both cute tasks for lovers, and dirty couple games. The evening can easily turn into naughty games. Let&#39;s lets get deep into think dirty<br><br>Friends.<br>Fun sets I&#39;m never for friends. They contain questions that will not let you get bored. This set is suitable for a sleepover game. You will find out who from your company Never…<br><br>Party.<br>The set that is the most versatile. If you are tired of the banal game Truth or Dare, our game has dirty adult games. Truth or drink, that is the question! Drink this or that - you choose. If you want charades for adult, you can choose this as your punishment.<br><br>Travels.<br>It is unlikely that you have seen travel tasks in such a Never Have I Ever. And we have that too. Truth or Dare rests!<br><br>Our team guarantees you a pleasant evening, no matter how many and what composition you have gathered. Good questions and unexpected actions will help you and your friends get to know each other in the most unexpected way.<br><br>New sets are added regularly and you&#39;ll be able to play a new game every time I never have new tasks!<br><br>If you have any questions about the game I have never, feel free to email: FeedbackPartyGames@gmail.com<br><br>Supported languages: Russian, English, German<br><br>Download Never Have i Ever for drinking games at your adult party! Exposed his friends - so he won! You haven&#39;t seen couples games 18+ like ours yet. Get to know your partner in fun couple games. After all, our questions are also designed for games for teens.","https://play-lh.googleusercontent.com/-SXsahcV36BXNorkWQjqwPFJdIfnrzrDd2y-xDIt6cnSdyi5WTPWyIDtLsBj2Viwvhc","GAME_TRIVIA"
"SongPop® - Guess The Song","com.freshplanet.games.SongPop3","From the creators of SongPop comes a brand new way for you to compete with Music Lovers from All Around the World. <br>Challenge your friends with more than 100,000 real music clips from your favorite artists and much, much more.<br><br>Listen to real music clips from artists such as the award-winning Billie Eilish, the renowned Ariana Grande, Justin Bieber, Cardi B, classic tunes from Queen, and more!<br>Guess the correct artist and song title faster than everyone else to win!<br><br>FEATURES:<br>Compete with players from around the world in both classic async mode and real-time games.<br><br>Guess songs to win XP to unlock numerous features and rewards.<br><br>Build your playlists and challenge your friends on your favorite playlists to see who is skilled at guessing in this song game.<br><br>Level up a large variety of playlists and collect unique items of your favorite music categories to express your musical personality.<br><br>Customize Avatars with unlockable Frames, Stickers, and Vinyl.<br><br>Progress through the monthly Music Pass and earn exclusive rewards as you go.<br><br>Challenge your friends and family to a private game.<br><br>· Support:<br>Contact us in-game vias Player Profile &gt; Setting &gt; Report an Issue<br><br>· Privacy Policy:<br>https://www.freshplanet.com/privacy-policy<br><br>· Terms of Service<br>https://www.freshplanet.com/terms-of-use<br><br>· Credits<br>https://www.freshplanet.com/credits<br><br>Freshplanet, Inc.","https://play-lh.googleusercontent.com/uCFLNxDqRLCyzLIb_SoYuteYmQnm82XoKc7OpCxJEGQNn-ZqfzYz1u-XrT2XC98I_6g","GAME_TRIVIA"
"BLeBRiTY","com.happeningnow.blebrity","Game night just got real! BLeBRiTY is a new charades inspired game from Jesse Williams and his crew!<br><br><br>Jesse Williams and his crew did it again! Presenting BLeBRiTY: This charades inspired gem boasts over 25 hilarious creative categories that are guaranteed to turn any gathering into an epic explosion of comedy and culture! Play with friends, family and your favorite cousins over the holidays, or when you&#39;re waiting in line or a lobby.<br><br><br>From &#39;80s Babies&#39; to &#39;Millennials vs. GenZ’, from &#39;HBCUs&#39; to ‘Famous Phrases’ and &#39;Celebrities Only Black Folks Know&#39;, this gaming experience is made for us by us, and it&#39;s fun for the whole family!<br><br><br>Features:<br>- 25+ themed decks full of culture, color, and hilarity<br>- Play with your bestie, your crew, or the whole family during the holidays<br>- Just tilt your phone up or down to see how many cards you can guess before the time runs out<br>- Record and Keep videos of your hilarious game play for entertainment or sharing on social<br><br><br>With titles, imagery, and terms we know and love, BLeBRiTY is sure to be THE GAME to turn any party all the way up! Let&#39;s Get it!<br><br><br>Subscription pricing and terms:<br>‘Blebrity All Access’ is an auto-renewing monthly subscription at $4.99/month, which provides unlimited access to all content while you maintain an active subscription.<br>Payment will be charged to your Google Play Account at confirmation of purchase. Subscriptions automatically renew unless auto-renew is turned off at least 24-hours before the end of the current, monthly subscription period. Your account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal. You may manage your subscription and cancel auto-renewal by going to your Account Settings after the purchase. Read more about our terms and conditions here:<br><br><br>Terms of service: http://www.blebrity.com/terms.html<br>Privacy policy: http://www.blebrity.com/privacy.html","https://play-lh.googleusercontent.com/CcTUy__35T61tOjdiUzlDZU6orJIfVj37f35qXh2RH0-AeVu9dKVfuF0W2R8TgLLtN4","GAME_TRIVIA"
"TRIVIA 360: Quiz Game","smartowlapps.com.quiz360","TRIVIA 360 is a quiz game you can play on your android.  It is an easy to play trivia app but at the same time it is an excellent brain game. Try the game and you will be able to give your brain an immaculate boost by addictive thinking and IQ challenge! <br><br>How to play the trivia game<br>Post download you can play the brain game with a variety of trivia puzzles. The quizzes are set in different categories such as  Classic 4-answers questions, true/false questions, flag quiz, landmark riddles and more. <br><br>Simply try the questions from your selected mode and check how many right answers you can hit!<br><br>App’s Feature:<br>•	User friendly interface,<br>•	Players can access leaderboard and check how other online players are performing in this trivia game,<br>•	The quizzes are set in different categories such as  Classic 4-answers questions, true/false questions, flag quiz, landmark riddles and more.<br><br>Download the app TRIVIA 360 and start enjoying the brainstorming session at random. You will get to spend quality time on your android for sure.","https://play-lh.googleusercontent.com/mB3X6D06jTwhgnTMuIyTB0kmzbLfpwoPHa8marvTI0jpHl5BgsxVnCSkbAYQ31Wf0w","GAME_TRIVIA"
"Trivia Planet!","com.ohmgames.geofinder","Discover this geography quiz which takes you on a journey around the world!<br><br>You will be challenged to find and ping many cities, countries, pictures of famous places and riddles!<br><br>The most skilled players manage to score perfectly 5 cities consecutively! If you are lucky enough, you will fall on your city ;-)<br><br>Have fun!","https://play-lh.googleusercontent.com/vDA7F87rd_mnpMfSor6ZLgEWxfV2f4xV1WiHh9ZZu23aeXi7js2y1L-JnMp5UOpA1g","GAME_TRIVIA"
"Train your Brain - Reasoning","com.tellmewow.senior.reasoning","We present this collection of Tellmewow games to develop logic and reasoning ability. Fun games for the whole family to stimulate your mind in a playful way. This game is suitable for all kinds of people, from the youngest to the elderly and senior players. <br><br>TYPES OF GAMES<br><br>- Number sequences<br>- Simple mathematical reasoning operations<br>- Logic puzzles<br>- Guess the hidden series of elements<br>- Time estimation<br>- Mental planning games<br><br>In addition to reasoning, these games help to stimulate other areas such as visual association, fine motor skills, attention or processing speed.<br><br>APP FEATURES<br><br>Daily brain training<br>Available in 6 languages: Spanish, Italian, French, English, Portuguese and German.<br>Easy and intuitive interface<br>Different levels for all ages<br>Constant updates with new games <br><br>GAMES FOR LOGICAL REASONING DEVELOPMENT<br><br>Reasoning is one of the essential cognitive functions in our daily life. The development of reasoning ability helps to keep the mind healthy and a healthy life.<br><br>Reasoning is one of the superior cognitive functions that allows us to think and make decisions to deal with the stimuli, events and situations.<br><br>It consists of organizing functions related to logic, strategy, planning, problem solving and hypothetico-deductive reasoning.<br><br>The different games of this app stimulate different aspects of reasoning such as numerical, logical or abstract reasoning.<br><br>This app is a part of a collection of puzzles developed in collaboration with doctors and experts in neuropsychology. In the complete version composed of 5 cognitive functions, you will find memory games, attention games, visuospatial or coordination games, among others.<br><br>ABOUT TELLMEWOW<br><br>Tellmewow is a mobile game development company specialized in easy adaptation and basic usability which makes their games ideal for the elderly or young people who simply want to play an occasional games without major complications.<br><br>If you have any suggestions for improvement or want to stay tuned about upcoming games, follow us on our social networks: Seniorgames_tmw","https://play-lh.googleusercontent.com/WnX_5gwi3dJO_9zopEJaNIF1HlKZl1sz2RJwmWfVtf2F7sjJlecyewwCQQ1fvfI9V1M","GAME_TRIVIA"
"Escape Barry's Wife Prison","com.sfantasticgames.policegirl","Escape Barry&#39;s Wife Prison Run is an exciting obstacle course obby RPG with lots of silly and tricky obstacle courses to run through. There are little tricks and hidden keys, and scary guards to avoid! If you need help getting through then just follow our guide on how to escape in Police Girl Prison!<br><br>Escape Barry&#39;s Wife is a free 3D obby prison escape jail break action strategy stealth survival game. This game allows you to enjoy stealth, survival, strategy &amp; action in a single pack. Plan, strategies &amp; execute your escape in an immersive &amp; eventful 3D free roam open world environment. Complete plenty of action filled thrilling missions in this true simulation of a prison jail break out game using various different weapons, guns and techniques. Get ready for a crazy adventure in this free game filled with action, stealth and strategy in a high security prison.","https://play-lh.googleusercontent.com/68zBf0sz-sc25lIpUGPea6a4_5Z1kGwDiX4U1eODZgbRGhgn3pt1162yI01kgkObmbM","GAME_TRIVIA"
"Twisted Rope Puzzle","com.omg.twistedropepuzzle","Gently tap on a rope to shift it to an adjacent location, but remember, they can only be stacked atop one another if they&#39;re perfectly matched in terms of color. <br>Plus, the receiving space must be ample enough to accommodate them.<br>In case you find yourself in a tight spot, don&#39;t fret! You have the liberty to restart the level without any consequences.<br>Enjoy it!","https://play-lh.googleusercontent.com/SdFa4WmiDyEbfhTsHmz1HW679-Bzc1x-QVsk8RoB1BSraAm0_iJAHwvY8DsZtnbwqQ","GAME_TRIVIA"
"Vanished Anniversary","com.abocado.abocado","On our 3rd anniversary, one thing (a case, something) happened. <br>The relationships with close friends started to fall out all of a sudden. <br>Everyone suspects me as a criminal, but their behavior is rather suspicious. <br>Collect evidence and interrogate the others. <br>The evidence and clues would begin to reveal the hidden truth of the disappeared anniversary.<br><br># Play the game with 5 unique characters! Each character has different episodes. Try to guess the relationships with each other. <br># There are 5 chapters and 9 different endings. Don’t worry if you fail in the middle, you can start over from the last chapter you have cleared.","https://play-lh.googleusercontent.com/jDy6brgrPSrfmRHI0s0QSN_qEtDRRGmCvuK0hm3hwpTjovBKajnlym2cx8xpb-bFCV0","GAME_TRIVIA"
"Popular Words 2: Trivia Quiz","com.unicostudio.popularwords2","Sequel to the fan-favorite word trivia quiz game Popular Words: Family Game is here! Being your own tv show game with amazing new game modes and even more fun trivia questions! <br><br>Enhance your trivia quiz game experience with Popular Words 2. It has a unique design and it is an addictive, fun quiz game like its predecessor Popular Words. This brain teasing game invites you to the best trivia game experience. Test your general knowledge, vocabulary, intelligence, and ingenuity with a relaxing design and gameplay while improving your IQ, memory, concentration, attention and logic. Guessing words has never been this fun!<br><br>If you are a word game fan, try this challenge, take the quizzes, and discover Popular Words 2. Enjoy the most addictive quiz game mode with new competitive tv show elements! Try to score high points by not only guessing the most popular answers to short everyday questions in life, but also in correct order. Enjoy this fun quiz game with your friends and family. Hours and hours of fun are guaranteed with this free and addictive trivia quiz game! Your awareness of your daily routine will also increase. You will be aware of what people say generally and become a master of game show games. <br><br> If you like headbands games, people games and guess the word games you will enjoy this fun word trivia game too. Get everyone&#39;s heads up in your family and ready to play this engaging family game of guessing words to fill in the blanks.<br><br>Popular Words 2, TV shows like implementation, will be your favorite in family and friends. Feud in the family is inevitable when the time comes answering questions. “Fifty Fifty” will make it easier to select the correct answer by reducing the options into two answers. When you have a wrong guess you can use “Extra Move” to compensate for it. If you are sure you are the best then use “Double Points” to double the points you earn from the answers and advance in ranks fastly. You will always have the “Remove Answer” option to get rid of excessive answers in this free trivia game.<br><br>Get famous by rising up in the ladder of popularity. Feel like a true trivia celebrity and a talk show host. Start from nobody and reach the level of Legend! Every correct answer and extra game modes grant you popularity points to help in this tricky trivia journey. Fun quiz show game blends with a true word search experience empowered with millions of quizzes and trivia challenges. Guess the answers and become a star and prevent feud in your family!<br><br>FAST FAME<br>Can you guess quickly what the other players picked? The words will seem very easy, but the answers are tricky and be aware of jeopardy. Quiz up the questions in a row to get higher points in this trivia pursuit. Are you careful enough to keep your turn in this puzzle brain game? Each level win will increase your points multiplier as you take higher risks in higher trivia levels. <br><br>WHEEL OF FUN<br>Spin the wheel, answer the questions from the five different categories, collect the points, and advance in the leaderboard. Geography, History, Sports, Science, and Movies have their own rankings. Show yourself in which category you are the best in this free quiz game.  Your trivia and popular culture trove will be enlarged massively by playing our trivia questions. <br><br>FEATURES<br><br>● Hundreds of questions, thousands of word challenges <br>● Daily gift coins for free hints<br>● Three different modes to entertain yourself<br>● Questions from Geography, History, Sports, Science, Movies<br>● Simple &amp; easy to play. Relaxing music and gameplay <br>● Leaderboards to compete with others.<br>● Brain test for your general knowledge<br>● Completely free to play word trivia. Guess up now!<br>● Offline gameplay.<br><br>Gather your family and friends to play this word party game and recreate the popular TV shows in your house. Make the social gatherings exciting again!","https://play-lh.googleusercontent.com/SLEG1sdWZXlggVpOw6xA37y841VcgqBCNaQiQ0jCMDiyaewz76d5i8M1ozuTmooZ_A","GAME_TRIVIA"
"Does He Like Me?","dh3games.doeshelikeme","Test if you crush loves you with this Love Tester quiz app! <br><br>Looking to find out if someone you know loves you? If you are, this love test calculator app is exactly what you are looking for.<br><br>Answer ten questions and our unique algorithm with calculate the love compatibility as an percentage. There is a total of 12 different love test quizzes for girls to try out! <br><br>Does he really love you? Is it love or just friendship? Find it out with our Love Test today and share the love calculator results with family or friends.<br><br>This Love Calculator app enables you calculate the probability of a successful relationship between two people and is a fun game to play with your BFF friends.<br><br>What are you waiting for? Give our girls Love Test Calculator a try! Install the Love Tester today and start using our calculator to check who your best love match is.<br><br>Please note this app/game has been developed only for entertainment purposes and has no intention to hurt the user feelings. The application uses numerical algorithm to calculate the love match and should be used only for fun.<br><br>We hope you enjoy this love test app. This is a fun app for girls. If you have any suggestion on how you think we can improve this love game please let us know!","https://play-lh.googleusercontent.com/rXanO6BLm8MmPq8XKU4K02V6cNmxhP6rMzlccKfb16OdK3tQCUGblf6RnOkvTwiDtYQ","GAME_TRIVIA"
"Movie Quiz","com.raci.moviequizandwatchlist","Do you trust your cinema movie knowledge? &quot;Which movie? Cinema Films Quiz&quot; app for free and see your place in the worldwide ranking list. Show your knowledge by competing in thousands of questions in dozens of movie categories. Try to know which movie is from the movie scenes.<br>You are on the side of the jokers in case you have difficulties despite the hundreds of movies you have watched by downloading free HD movies in theaters for years, in TV series you have watched over Netflix. &quot;Which movie? Cinema Films Quiz” answer, not only do you see the correct answer to the question of cinema, but state that you have watched the movie or want to watch it in the future. You&#39;ve watched 100s of HD movies by downloading free movie watching apps for years, now it&#39;s time to measure the cinema culture. In this way, see the movies you want to watch and the movies you have watched in the past in the lists in order according to imdb or netflix. If you say I like TV series instead of watching movies from movie download programs, you will soon have series questions that you can compete with the knowledge you get from TV shows.<br>&quot;Which movie? Cinema Films Quiz&quot; application;<br>✔️ Find the movie in the picture from the options and add it to your watch list.<br>✔️ Question containing more than 4000 motion pictures and TV series pictures in 45 categories<br>✔️ Find the right movie among the options<br>✔️ IMDB score of the movie, producer staff, production year information “Which movie? Cinema Films Quiz&quot;<br>✔️ Two options, second image,%50 hint, blurry poster wildcards<br>✔️ Add the movie to your watch list and follow your watch list<br>✔️ See your rank on the scoreboard. Compete with other users.<br>✔️ Cinema Movie titles and menu in 28 languages<br>✔️ Registration by e-mail, Google and Facebook<br>✔️ Participate in competitions between current cinema films, new categories and TV series with the frequently updated &quot;Which movie? Cinema Films Quiz&quot; application.<br>Rich content with popular movies, World Cinema, Netflix series and movies:<br>For example, &quot;Harry Potter and the Order of the Phoenix&quot;, &quot;The Lord Of The Rings: The Fellowship Of The Ring&quot;, &quot;Star Wars Episode IV: A New Hope&quot; and &quot;Frozen 2&quot;, ”The Shawshank Redemption”, “The Dark Knight”, “The Matrix”, “Fight Club” ...<br>See the TV series with learn the imdb scores of the movies you like with this application that you can download for free. If you want to rise to the top of the score lists that you can look at daily, weekly, monthly and yearly, you must have the knowledge of cinema in all genres and this information should be distributed according to the years of cinema. You should also know the movies of the 1960s in the movies of the 2010s.<br>Being an expert solely on Hollywood cinema will only put you somewhere in the American cinema category. In addition, you must show your impressions of Bollywood and Japanese movies.<br>Those who say I only watch action movies are waiting for you in the competition score list :) Those who say whatever HD movie I find, download it and watch it is not important for me, the type of the movie and the category of the cinema will not be easy to get to the top.<br>Come on, for free, “Which movie? Cinema Films Quiz”and join this pleasure!","https://play-lh.googleusercontent.com/Bm7T3zXJvhQpLMwkki70fTBZxmX33dkeO9NrBmAd5l7DbGn7RHbRVGxVpqYt74LMGw","GAME_TRIVIA"
"Get Robux Gift Card RedeemCode","com.thequize.getrobloxgiftcardrobuxcode","You can get Free Robux! How to claim?<br><br>Play and complete daily tasks to get a Robux Gift Card for endless gaming fun. You don&#39;t need to make a purchase.<br><br>Try now our game, it&#39;s easy and simple! It will not waste time or money to get Robux for the game. You need to Follow our instructions to get your Robux Gift Cards.<br><br>Play simple games and Earn and Redeem Robux codes without spending a dime. Engage in daily tasks, conquer challenges, and get rewards for your game.<br><br>how do you get Robux?<br><br>1. Play our simple game daily to earn more coins.<br>2. Tasks: Watch ads &amp; continue playing.<br>3. Write the same answer to all the questions.<br>4. Complete 500 Levels.<br>5. Send a &quot;500th Levels question screenshot&quot; to get a Robux gift card reward.<br><br>Every day millions of people from all over the world visit the Roblox platform to explore, chat, and engage in a wide variety of games across different genres made by the community. You can upgrade your avatar or gain exclusive access to virtual goods by using your Roblox gift card!<br><br>Instructions for Redemption:<br><br>1. Please visit Roblox.com/redeem.<br>2. Sign in or Register a new account.<br>3. Locate your PIN, and then put it on the website.<br>4. Use your credit to purchase Robux or a Roblox Premium membership.<br><br>Key Features Of Our Game:<br><br>- Simple game and Smooth user interface<br>- Easy to play<br>- Same answer to all the questions<br>- Well organized<br><br>Terms &amp; Conditions:<br><br>The redemption of this Gift Card is limited to www.roblox.com, where it can be used to acquire specific products and services. The availability and pricing of these offerings are subject to change, and certain age restrictions may apply. To utilize the Roblox credits and redeem this card, it is necessary to create a Roblox account, agree to the Roblox Terms of Use, and have internet access. Please note that this card can only be redeemed once and cannot be exchanged for cash or credit unless required by law. Reselling this card is strictly prohibited, and any card obtained through fraudulent means will not be honored. For additional information and minimum system requirements, kindly visit www.roblox.com.<br><br>This game is not a cheat or hack to get free Robux.<br><br>For any queries mail at redeemrewards80@gmail.com.","https://play-lh.googleusercontent.com/7RS11Otzc25GXnv_NtxNfZLYUvrqGnOEVKU0KbWJeiktXrrypTsAD0CYwN-N5ozRWQ","GAME_TRIVIA"
