Game Name,Package Name,Description,Icon URL,Category
"123 Numbers - Count & Tracing","com.rvappstudios.numbers123.toddler.counting.tracing","Learning is fun again with 123 Numbers - Count &amp; Tracing, the best numbers educational app for children!<br><br>Help your toddler or preschool child learn the numbers, tracing, counting and more with this easy to use app designed for kids and parents to play together. 123 Numbers features bright, colorful games that teach while children play, making it easy to learn basic number and counting knowledge from a convenient all-in-one app.<br><br>Each game in 123 Numbers features fun graphics and sounds as well as collectible stickers to encourage children to learn every single day. Parents can also customize each game to suit their child’s needs. But best of all, 123 Numbers is FREE to download and enjoy. There are no third party ads or in-app purchases, just a safe and fun environment for kids to learn in.<br><br>123 Numbers is packed with fun learning games for kids:<br><br>Number Tracing – Learn the shapes of numbers with this colorful beginner’s mini-game. Kids follow the bright arrow guides to trace shapes on the screen. Easy!<br><br>Learn to Count – Several types of objects will be displayed on the screen. Children count the objects and tap on each one to learn numbers individually.<br><br>Number Matching – A number is displayed in a balloon at the top of the screen. Kids will recognize the number and drag the correct solution from the bottom of the screen.<br><br>Fill in the Blank - An advanced game that shows numbers in a sequence with a blank spot at the end. Kids fill in the blank to complete the sequence.<br><br> 123 Numbers is a fun-filled app that’s perfect for preschool, toddler and kindergarten kids. Parents will love the customizable game options and focus on learning, but children will be captivated by the bright graphics, fun sound effects, collectible stickers and entertaining games.<br><br>Note to Parents:<br>When working on 123 Numbers, we wanted to create the best and most entertaining educational experience possible. We’re parents ourselves and know how paywalls, third party advertisements, and in-app purchases can be frustrating obstacles to the learning process. To combat this, we included all the features of a paid app into a single preschool friendly package, making it easy for parents and kids to sit down and enjoy. It’s exactly the kind of educational app we wanted for our own children, and we think your family will like it, too!<br><br>Thanks, and happy learning!<br>- The parents at RV AppStudios","https://play-lh.googleusercontent.com/zC31Ziwd7KzQzkaT5nMOEnXLlvZQf2EvITA4VzRtcQGO0vSHSZICe4s37P0Kq4hnJCk","GAME_EDUCATIONAL"
"Jungle Animal Hair Salon","air.com.tutotoons.app.animalhairsalon2jungle.free","The jungle animals got some funny hairstyles and want tropical makeovers. Help them in the new haircut game for kids!<br><br>Jungle animals love to change how they look! Play this salon game, style hair and dress up super cute virtual pets: sloth, leopard, toucan, elephant, bear and giraffe! <br><br><b>Take Care of Leopard Amy</b><br>Wash Amy&#39;s fluffy fur with shampoo and make a funny ponytail for her! Create leopard makeup and matching leopard nail art. Dress up this sweet cat girl in the most adorable jungle clothes and take a photo of her!<br><br><b>Style Sloth Linda</b><br>Lovely sloth Linda wants to get a new look, make her wish come true! Create a classy hairstyle: cut, dye, comb and style Linda’s hair. Dress up lady Linda: mix and match tons of clothes!<br><br><b>Get Ready for a Carnival with Toucan Rosa</b><br>Toucan Rosa loves bright colors! Do party makeup and color Rosa’s beak. Free your imagination and create the most beautiful carnival outfit for her!<br><br><b>Go to the Spa with Giraffe Rachel</b><br>Fashionista giraffe Rachel wants her favorite animal spa treatments! Cut, dye and wash her hair. Create a cool style for her tail! Paint Rachel’s nails red and surprise her with super bright makeup. Mix and match edgy clothes and accessories and style a new bold look for Rachel!<br><br><b>Do Makeovers for Elephant Sarah</b><br>Meet lovely baby elephant Sarah and create a new cute look for her! Paint her nails and do her makeup. Dress up Sarah in cute girl dresses, tropical flowers, bracelets and tail ribbons! <br><br><b>Follow Bear Kim&#39;s Beauty Routine</b><br>Fluffy bear Kim looks cute even with tree leaves and sticks stuck in her fur, but it’s makeover time! Style her for tonight’s hip hop music concert: first wash, cut and dye Kim’s hair in hot pink, then design a super cool outfit for her!<br><br>Animal Hair Salon girl games have unique locations: jungle, rock show, Santa’s village or Australia! In Animal Hair Salon virtual pet care and haircut games, kids can learn about and play with animals from all around the world. They may look different but they all share the same passion for freedom and fashion! Enjoy endless creativity, style makeovers, hair care fun and fashion dress ups in our virtual pet care, beauty salon, haircut and makeup games for kids!<br>- - - - - - - - - - - - - - - - - - - - - - - -<br><br>About TutoTOONS Games for Kids<br>Crafted and play-tested with kids and toddlers, TutoTOONS games foster kids’ creativity and help them learn while playing the games they love. Fun and educational TutoTOONS games strive to bring meaningful and safe mobile experience to millions of children worldwide.<br><br>Important Message to Parents<br>This app is free to download and play, but there may be certain in-game items that can be purchased for real money. By downloading this app you agree to TutoTOONS Privacy Policy and Terms of Use.<br><br>Discover More Fun with TutoTOONS!<br>· Subscribe to our YouTube channel: https://www.youtube.com/@TutoTOONS<br>· Learn more about us: https://tutotoons.com<br>· Read our blog: https://blog.tutotoons.com<br>· Like us on Facebook: https://www.facebook.com/tutotoons<br>· Follow us on Instagram: https://www.instagram.com/tutotoons/","https://play-lh.googleusercontent.com/cFaXh3B7XCFjPpk_iZHcB77xNEviBEr57P7JvfgcUAtQPCuI3eDOZfZa0C-dSbOFbg","GAME_EDUCATIONAL"
"Math Cross Mania","com.ha.gp.crossmathpuzzle","Exercise your brain with Math Cross Mania, the addictive math crossword puzzle game! Dive into a world of numbers and equations as you embark on a thrilling journey to solve mind-bending math puzzles.<br><br>Challenge yourself with crossword-style grids filled with equations waiting to be solved. Test your math skills across hundreds of levels, each more challenging than the last. From beginners to math aficionados, there&#39;s something for everyone in Math Cross Mania.<br><br>Discover the joy of numbers as you crack equations and unlock new challenges in this brain-teasing game. Train your brain with fun and engaging math challenges that will keep you entertained for hours.<br><br>Features:<br><br>Solve equations in a crossword-style grid adventure!<br>Test your math skills with hundreds of levels to conquer!<br>Unlock new challenges in form of new levels as you progress!<br>Train your brain with addictive math puzzles!<br>Suitable for players of all ages and skill levels!<br>Join the Math Cross Mania community today and become a puzzle pro! Are you ready to exercise your brain and become a math whiz?","https://play-lh.googleusercontent.com/7WT82q_mYZ_Um2Tt4J7AOXOUUO6gK92Qc29jyr17NPAYSru8tZINqv73p1C3VW8bhA","GAME_EDUCATIONAL"
"Baby Panda's Supermarket","com.sinyee.babybus.shopping","The popular Baby Panda&#39;s Supermarket has been updated! All hot items are available for you to shop now! Apart from that, there are also many fun events for you to join in the supermarket. Shop at the supermarket with your shopping list now!<br><br>A WIDE VARIETY OF GOODS <br>The supermarket has a wide variety of goods, including over 300 kinds of goods such as snacks, toys, children&#39;s clothing, fruits, cosmetics, and everyday items. You can buy almost anything you want here! Look carefully, on which shelf are the items you want to buy?<br><br>BUY WHAT YOU NEED<br>Go to the supermarket and shop for Daddy Panda&#39;s birthday! Birthday cake, some flowers, birthday presents and more! Next, let&#39;s buy some food for the upcoming picnic! Remember to check your shopping list to make sure you&#39;ve bought everything you need!<br><br>SUPERMARKET EVENTS<br>If you like to cook delicious food, then don&#39;t miss out on the supermarket&#39;s DIY activities! You can cook any popular gourmet food you like, such as ice cream, strawberry cakes, and chicken burgers. There will be more facilities in the supermarket. Try the new claw machine first!<br><br>SHOPPING RULES<br>While shopping in the supermarket, you may also encounter bad behavior such as climbing shelves, running around with carts and jumping the queue. Through the vivid scene interpretation and correct guidance, you will learn the shopping rules in the supermarket, stay out of danger, and shop in a civilized way!<br><br>New stories happen in Baby Panda&#39;s Supermarket every day. Come and have a great shopping time!<br><br>FEATURES:<br>- A two-storied supermarket: 25+ areas and 300+ kinds of goods;<br>-Enjoy shopping: food, toys, clothes, fruits, electrical appliances, and more;<br>- Fun interactions: grabbing toys from the claw machine, applying makeup, dress-up, food DIY and more;<br>- Featured holiday decorations to create a lively atmosphere in the supermarket；<br>- While shopping in the supermarket, you&#39;ll learn the rules of safe shopping;<br>- Trial services: playing with toys, trying a sample, etc.<br><br>About BabyBus<br>—————<br>At BabyBus, we dedicate ourselves to sparking kids&#39; creativity, imagination and curiosity,and designing our products through the kids&#39; perspective to help them explore the world on their own.<br><br>Now BabyBus offers a wide variety of products, videos and other educational content for over 600 million fans from ages 0-8 around the world! We have released over 200 children&#39;s apps, over 2500 episodes of nursery rhymes and animations, over 9000 stories  of various themes spanning the Health, Language, Society, Science, Art and other fields.<br><br>—————<br>Contact us: ser@babybus.com<br>Visit us: http://www.babybus.com","https://play-lh.googleusercontent.com/DfCnW-ln6eP8v7tiqGR7ckzpF50zSaeSs6ikl8IM0Of789hzj4lfZJ7JtF3wp5tOmIPK","GAME_EDUCATIONAL"
"Princess Coloring Book & Games","com.forqan.tech.PrincessColoring","Our princess coloring &amp; drawing game was named to be one of the TOP 5 worldwide apps of &quot;Coloring &amp; Drawing for Kids&quot; for 2020! <br><br>Draw, color &amp; paint with out cool and cute princess coloring book. &quot;Princess Coloring &amp; Drawing Game&quot; comes with 60+ amazing pictures of princesses, queens, unicorns &amp; horses, castles, and a lot of  FREE educational content: girls dress up, cake decoration, nail salon, decorate your house, washing dishes and daily life activities!<br> <br>&quot;Princess Coloring &amp; Drawing Game&quot; presents 8 unique mini games designed mainly for little girls to be easy painting: <br>🎨 Color your favorite image with more than 20+ colors, glitter colors, and designed colors!<br>🥻 Dress up with very attractive, stylish, and modern princesses with a lot of sports clothes, daily dresses, nightdresses, sports shoes, sandals, stylish shoes, boots, wallets, crowns, pets and much more! And we make sure here to educate the little girls to take care and not to show the parts foreign shouldn&#39;t see.<br>Please download the application and see how we do that! <br>🎨 Create your own free-drawing picture for kids! <br>💅🏻 Nail salon: a fun and cool nail art designing game, makeup, and manicure with very cool and attractive colors, beautiful glitter colors, stickers, huge designing patterns, and sharpening. <br>🍴 Dishes cleanup: this game is designed in an educational way so little kids learn how to save water. <br>👕 Clothes washing and ironing game for kids in general and girls especially. This includes clothes sorting, into colored and white pieces, washing, drying, ironing, and hanging in the closet.  <br>🎂 Cake decoration game for a birthday cake with lovely happy birthday music: decorate your cake with cute stickers, candies, lollipops, candles, ballerina dolls, and a lot of surprises! <br>👧🏼 Puzzle games with a lot of pictures for girls &amp; boys, princesses, unicorns and much more. <br><br>HOW to play coloring of &quot;Princess Coloring &amp; Drawing Game&quot;? <br>▶ After downloading the game, Press the play button on the main screen. <br>▶ Select free mode coloring, or choose your favorite image or any image you like. <br>▶ Color and recolor your image with different bright colors, colors with patterns, or glitter colors to get special stickers and gifts! <br>▶ Use a brush, or pencil to fill your page <br>▶ Zoom in, zoom out for coloring small details. <br>▶ Use the magic coloring button for automatic coloring! <br>▶ Locate stickers or animated stickers on your colorful page! <br>▶ Enjoy picking stickers as a reward from your stickers box! <br>▶ Save and share your princesses coloring images with your friends and family! <br><br>Don’t forget to choose your gorgeous frame! &quot;Princess Coloring &amp; Drawing Game&quot; includes the following features: <br>✔ 60+ colorable pictures of princesses, princes, queens, mermaids, ponies, unicorns, castles, etc. <br>✔ 30 bright and beautiful colors. <br>✔ 20 attractive patterns. <br>✔ Filling an entire region with color, drawing with a pencil or a brush, and using an eraser. <br>✔ A color spectrum made, especially for kids coloring. <br>✔ A free-drawing game easy painting &amp; drawing. <br>✔ 50+ decorations and animated stickers from the world of the little girls with sounds and motions. <br>✔ Share your nice work: coloring pages, princess dress up, girl nails &amp; makeup on: whatsapp, instagram, facebook, twitter or tik tok.<br>✔ Clothes sorting, washing, drying, ironing, and hanging. <br>✔ Puzzles with colorful amazing backgrounds. <br>✔ All activities are full of coins, presents, cheerful feedbacks! <br>✔ Girls&#39; dress up game with very attractive dresses and outfits.<br>✔ Nail saloon and makeup game of attractive princesses for girls.<br><br>If you liked the game rate us with 5 stars⭐⭐⭐⭐⭐ and tell your friends.<br><br>We will be happy to hear your suggestions vial email to our gmail account: support@kideo.tech<br><br>Subscribe to our YouTube channel: https://youtu.be/CaEYlhQcT74<br>Follow us on Facebook, Twitter &amp; Instagram to stay up to date with our new games.<br><br>What are you waiting for? Let’s download &quot;Princess Coloring &amp; Drawing Game&quot; now!!💖","https://play-lh.googleusercontent.com/4CDWfrBU32nV4-wLWj0bCDBnwKFOeQBPVOcBYoQUPFWsYKBhNP6jbRQHKKIHWGBUT4o","GAME_EDUCATIONAL"
"Panda Games: Town Home","com.sinyee.babybus.marketIII","Start your ideal life in the town now! You can explore a new world of your own! Everything is possible in the new home. So, come and create your own home story now!<br><br>CREATE CHARACTERS<br>Let&#39;s start by creating your very own character in the town! You can create a unique look for your character by selecting a skin tone, eyes and a nose. Then you can choose clothes and accessories to dress up your character! You can create more characters and play with them!<br><br>EXPLORE THE NEW HOME<br>A newday has begun in the town: home! There are so many places that you can go here. Where do you want to go first? From the hospital to the nursery, from the pet store to the food street, make your footprints spread across the town!<br><br>PLAY NEWROLES<br>In thetown, you can play any role you like! Become a dessert master and bake delicious desserts! Become a doctor and treat the sick and injured! Become a ballet dancer, a pet store clerk, or a food cart vendor, and experience all kinds of life with your heart!<br><br>START A NEW LIFE<br>Have you found it? There are many items in each scene of the town! Explore different ways to play with each item and you&#39;ll find many hidden surprises! You can also use items across scenes, mix and match them freely to create different home stories!<br><br>TURN IDEAS INTO REALITY<br>In the new home, you can turn any of your ideas into reality!Makethe furniture and decorate your own house to your liking, or design a look for your furry pet!Design and build your town by yourself!Just unleash your imagination and be creative in the town: home!<br><br>There are moresurprises in Panda Games: Town Home for you to discover!<br><br>FEATURES:<br>- Explore freely and create your own story;<br>- 7 scenes fullof fun await you to explore;<br>- Design furniture and decorate your home freely;<br>- Design and build your town by yourself;<br>- Realistic simulation to restore an ideal life;<br>- Hundreds of items and rich interaction for you to try;<br>- 50+ cute characters to play with you all day long;<br>- A newly added day and night switch function.<br><br>About BabyBus<br>—————<br>At BabyBus, we dedicate ourselves to sparking kids&#39; creativity, imagination and curiosity,and designing our products through the kids&#39; perspective to help them explore the world on their own.<br><br>Now BabyBus offers a wide variety of products, videos and other educational content for over 600 million fans from ages 0-8 around the world! We have released over 200 children&#39;s apps, over 2500 episodes of nursery rhymes and animations, over 9000 stories  of various themes spanning the Health, Language, Society, Science, Art and other fields.<br><br>—————<br>Contact us: ser@babybus.com<br>Visit us: http://www.babybus.com","https://play-lh.googleusercontent.com/zh6sZFCs6VIXe3warrrv66nmMjQNCQD99jVMNJrlN9RyO67hWazrUnNHpIOGyyU4qA","GAME_EDUCATIONAL"
"Amy's Animal Hair Salon","com.tutotoons.app.amysanimalhairsalon.free","<b> Welcome to Amy’s Animal Hair Salon - the best cat beauty salon game for girls and boys! Here kids can become pet stylists and play with the cutest cats! </b><br><br>Animal style icon Amy the leopard opened her own Animal Hair Salon for cats! Meet her first fluffy cat clients and help them get their dream hair and fashion makeovers! Wash, brush, curl, straighten, color and style the cats’ beautiful hair! Dress the cats up in colorful trendy clothes!<br><br>But first, help Amy get ready! She should look flawless in front of her cat clients. Choose a perfect hair updo and dress her up in pretty hairstylist outfits! Don’t forget to decorate the beauty salon! Paint the walls in hot colors, add some fun patterns and style with adorable cat-, bunny- or diamond-shaped mirrors!<br><br>Cat Roxy is an edgy girl and she’s ready for extreme makeovers! Bleach, cut, straighten or curl her hair! Go wild with those hair colors! Pink, orange, blue or maybe green? Dress up cat Roxy in cool trendy clothes. That’s really a rocking makeover! <br><br>Lisa is the cutest baby cat girl with beautiful ginger fur. But her hair is so messy! Let’s help Lisa get her dream hair and outfit makeover! Curl, braid and dye the kitten’s hair in rainbow colors! Choose the cutest cat clothes with unicorn, cupcake and flower prints! <br><br>Pearl, the squishy white cat with the most unique eyes, also wants to change her style! Take care of her beautiful silky hair and make it shine! Create crazy curls, make highlights or dye her hair in extreme colors! Find a perfect outfit to match cat Pearl’s new hairstyle!<br><br>Make fun beauty photos for the cats! Show off their new crazy hairstyles and trendy cat outfits!<br><br>Play the cutest cat hairstyling and beauty salon girl game:<br>· Meet three adorable cat clients with unique styles!<br>· Wash, brush, curl and style the cats’ hair!<br>· Choose edgy hairstyles and cool cat clothes for Roxy!<br>· Help kitten Lisa find the cutest clothes and hairdos!<br>· Take care of cat Pearl’s silky hair and choose her outfits!<br>· Choose trendy hairstyles and clothes for leopard Amy!<br>· Decorate the beauty salon with hot colors and patterns!<br>· Play Amy’s Animal Hair Salon girls game every day to open new style items for fluffy cats!<br>· Watch fun videos for kids and get exciting rewards!<br><br>- - - - - - - - - - - - - - - - - - - - - - - - <br><br>About TutoTOONS Games for Kids<br>Crafted and play-tested with kids and toddlers, TutoTOONS games foster kids’ creativity and help them learn while playing the games they love. Fun and educational TutoTOONS games strive to bring meaningful and safe mobile experiences to millions of children worldwide.<br><br>Important Message to Parents<br>This app is free to download and play, but there may be certain in-game items that can be purchased for real money. By downloading this app you agree to TutoTOONS Privacy Policy and Terms of Use.<br><br>Want to report an issue or share suggestions? Contact us at support@tutotoons.com<br><br>Discover More Fun with TutoTOONS!<br>· Subscribe to our YouTube channel: https://www.youtube.com/c/tutotoonsofficial<br>· Learn more about us: https://tutotoons.com<br>· Read our blog: https://blog.tutotoons.com<br>· Like us on Facebook: https://www.facebook.com/tutotoonsgames<br>· Follow us on Instagram: https://www.instagram.com/tutotoons/","https://play-lh.googleusercontent.com/18nrfqdmCJXuoya7Z5WKqMEXSQDiOBMC_xziTgso8x70AmPc-WOr-TTtCjyp9z2-wA","GAME_EDUCATIONAL"
"Disney Coloring World","com.storytoys.disney.pixar.coloring.princess.googleplay","In Disney Coloring World, kids get creative with their favorite Disney and Pixar characters - and there are hundreds to choose from! Explore an ever-expanding universe of over 1000 stickers; from Mickey and Minnie Mouse, to Frozen’s Anna and Elsa, from the cast of the Lion King and Toy Story to an array of heroines, heroes, princesses, side-kicks, villains and so many more.<br><br>GET CREATIVE 🎨 🌈 👨‍🎨<br>Give Frozen’s Elsa a blazing red dress or Mickey Mouse spotty green ears. How would Simba look with stripes like a zebra? The sky’s the limit! <br><br>ART TOOLS 🖌🖍🖋<br>Choose from a selection of brushes, crayons, markers and magic tools to work with, including sparkly glitter brushes, spectacular pattern brushes, and more!<br><br>A SPRINKLING OF MAGIC ✨✨ <br>For little hands that might not have mastered the art of coloring yet, there’s even a Magic Color tool that fills in all the colors perfectly. <br><br>3D WORLDS 🏰<br>And there’s more! Once a character has been colored and decorated it turns into a sticker. These stickers can be placed and played with in magical 3D worlds based on iconic Disney locations where kids can stage their own stories and discover hidden interactive surprises - adding a sprinkling of magic to their creative play.<br><br>REWARDS 🏆 🏆 🏆<br>Each time a page of characters is completed, even more characters and pages unlocked for endless fun, rewarding kids for their creativity. <br><br>Disney Coloring World includes favorite characters from Frozen, Toy Story, The Lion King, Wreck-It Ralph or Cars. Lets not forget about classic characters like Mickey Mouse, Minnie Mouse, Goofy, Donald Duck, Pluto, Daisy Duck and many more. Customize Disney Princesses from Snow White, Cinderella, Aurora, Ariel, Belle, Jasmine, Pocahontas, Mulan, Tiana, Rapunzel, Merida, their friends, and even iconic Disney dastardly villains like Maleficent! Or how about Vampirina and Lady and the Tramp? Or Dumbo? Or Tigger from Winnie the Pooh? Start your Disney Coloring World free trial now and bring your favorite Disney characters to life!","https://play-lh.googleusercontent.com/o5eQ9SsK_K1oefkhJWBbOWCnSY8I1q1Tb8bKgMxlEX8raMT-V9e2wKQKFtOfBvpQEw","GAME_EDUCATIONAL"
"Hello Kitty: Good Night","com.psv.hello_kitty.good_night","Welcome to a new exciting game for toddlers! Have fun with educational games with Hello Kitty for boys and girls of 3-7 years. Kids don’t like going to bed by themselves, they need your help. Bedtime stories will help your toddler fall asleep!<br><br>FALL ASLEEP<br>Tell bedtime stories, watch cartoons and help kids fall asleep. Our kids games for ages 3, 4, 5, and 6 years present an interactive world of Hello Kitty for children! We will teach you to take care of kids and tell bedtime stories.<br><br>LET ADVENTURES BEGIN<br>Kids games and exciting family adventures are waiting for children. Download this game for free, start to complete exciting tasks and see wonderful dreams!<br><br>FEATURES OF THE GAME<br><br>* exciting world of Hello Kitty<br>* educational tasks and mini games<br>* comfortable gameplay and bright graphics<br>* game for kids of any age<br>* educate preschoolers by playing<br>* train memory, attention and dexterity<br><br>HAVE FUN<br>Cute toddlers love to help their mommy, but there is no time to play after cleaning. Cleaning in Hello Kitty’s house takes too much time! Kids can watch cartoons and tell stories to each other to make this process more interesting for toddlers.<br><br>STUDY<br>But telling bedtime stories is not the only task kids will be busy with. A small player will sort out photos and paint. Before going to bed, mommy sends the kids to wash themselves. Small friends like to take bath very much. But they are too lazy to brush their teeth, help them! While kids are collecting toys, prepare bedtime stories for them!<br><br>PLAY<br>Toddlers Hello Kitty are ready to fall asleep! Favourite characters in this new game for boys and girls will teach players to take care of kids and help parents! Our educational games for kids of 3, 4, and 5 years are available for free!","https://play-lh.googleusercontent.com/BqyorXuPf-u-ubOFb7ue0kAC3ajSIIUjM2nR8W7jlt9W6kfLZzAcLU8b1-qbNeqAMw","GAME_EDUCATIONAL"
"Pepi House: Happy Family","com.pepiplay.pepihome","Meet the virtual family in their sweet home and join Pepi characters in their family life routines! Explore, create and pretend play your own happy home stories in every corner of the dollhouse: from the living room to the kitchen, laundry room, bedroom, kids room and many other places! <br> <br>Pepi House - a fun and safe dollhouse for kids and their parents. Everything in this digital house toy is like in a real life dollhouse, where you can explore and create your virtual family life. Take your family to the kitchen and cook dinner, sit in the living room to watch TV, go to the kids room to play with toys or do the laundry in the bathroom!<br> <br>While playing in a digital dollhouse, kids will be able to unleash their imagination and create their happy home stories, while at the same time learn about home rules, explore daily routines, learn the names and use of different items. There are hundreds of items and toys to explore and interact with in a sweet home, some of them even can be mixed and matched for awesome results!<br> <br>Explore different rooms of a virtual family sweet home and like in a real life fix your family car, have a picnic, dress-up characters, or cook them a tasty burger! Want even more? Unleash your imagination, take your favorite characters and items to the the elevator, move them between the floors, mix and match for awesome results! <br> <br>This digital home toy encourages curiosity and exploration, therefore kids will be able to create their happy family stories. Play together with your kids and tidy up rooms in a fun way, create new home rules in a virtual family life first and then apply them to your real life daily routines.<br> <br>PEPI HOUSE is all about the freedom of imagination and making your own choices, what you can do with various different items or their combinations.<br> <br>KEY FEATURES:<br>• 4 house floors representing different areas of a household: living room, laundry room, kids room, garage and more.<br>• 10 different characters (including favorite pets!).<br>• Create your happy home stories with hundreds of items and toys.<br>• Themed rooms carefully represent the real life environment: cook in the kitchen, fix car in a garage, play in the backyard.<br>• Great animations and sounds.<br>• Can be played in many different ways. Pepi House is all about the freedom to experiment.<br>• Digital house version of a classical toy dollhouse.<br>• Use the elevator to move items and characters between different floors.<br>• Recommended age: 3-7","https://play-lh.googleusercontent.com/TO4Xz6xdOVZvWdBp9T6kErAAuEkRqJKY-pIueGf30UCYxnyNTKmgnh4SXLrSycE5zyE","GAME_EDUCATIONAL"
"Spelling & Phonics: Kids Games","com.rvappstudios.abc.spelling.toddler.spell.phonics","Ready to play a truly free spelling game for kids❓ What about a spelling game without ads? 🚫 Did we mention we’ve got multiple spelling games all in one game? ✔️ Learning to spell is not one size fits all, that&#39;s why our free kids game includes over 10 different spelling games to play.  <br>  <br>The perfect game for kids to learn to spell, while having fun! 🎉 The game helps young children learn to spell by sounding out words, phonics, and teaches how to associate letters with pictures. 🥰 Our goal with our collection of spelling games was to have the kids play and not realize they’ve learned to spell! ✏️<br><br>🌟 Game Modes:<br>✔️ Spelling: A picture is shown on the screen with letters outlined just above it. Children match the letters at the top by choosing from the tiles below, placing them in the correct order to spell out words. Kids get to learn to spell while learning phonics in the process.<br><br>✔️ Fill In Blank: Kids can spell out the name of the picture using letters on the screen. There’s just one catch, though: all the letters are jumbled up!<br><br>✔️ Blank Spelling: Letters are placed at the bottom of the screen, but this time there’s no clue at the top!<br><br>✔️ CVC: Consonant vowel consonant mode includes 5 additional free learning modes for kids to practice and to learn cvs’s. <br><br>We truly believe phonics helps build a framework for spelling. We’ve included multiple phonics focused game modes. 🔥 Our goal from the beginning is to not simply get the child to remember the spelling, but to fully learn phonics in the process as well. ⌛<br><br>ABC Spelling was designed with both adults and children in mind. 👨‍👩‍👧‍👦  Kids will love the bright graphics, the easy to touch icons, and the fun cartoon drawings. 📝 Parents will love the report card feature that helps track learning progress. 🎯<br><br>👉 Best of all, ABC Spelling - Spell &amp; Phonics is absolutely free, with no third party ads, paywalls, or other distractions. 🔥<br><br>Features:<br>✨ Fun, educational activities for toddlers, kids, and parents alike!<br>🎨 Colorful graphics and animations to help kids learn.<br>🎵 Sounds to help children learn phonics for letters and words.<br>📝 Report cards show learning progress.<br>🥇 Collect stickers &amp; certificates to celebrate learning achievements!<br><br>Our collection of spelling games are played by kids of all ages. 🧒 However, we’re always trying to improve our collection of spelling games further, thus we love reading your reviews. ⭐<br><br>We’ve tried to make this the best free educational spelling game in the market. 🏆 Hopefully you love our free educational game as much as we loved making it! 👉 Download the best free learn to spell game now! 🔥","https://play-lh.googleusercontent.com/KhzoG1iKeqGcBAm8guc-vBAxhKHlxXbGfs3WTvQOSvNsO8fDtiJKG91E4wtO1Uk2kQ","GAME_EDUCATIONAL"
